province,country,latitude,longitude,confirmed_cases,deaths,recovered,update_time,data_source,country_code,region,country_flag
Guangxi,China,35.86166,104.195397,172,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,172,1,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,138,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,117,2,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,104,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,99,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,81,1,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,81,1,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,69,1,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,67,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,50,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,43,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,39,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,26,1,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,18,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,35.86166,104.195397,16,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,35.86166,104.195397,10,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2/8/20 14:07,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hubei,China,35.86166,104.195397,24953,699,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,1034,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1006,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,914,3,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,772,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,665,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,661,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,426,2,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,408,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,386,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,344,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,297,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,281,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,277,3,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,224,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,195,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,184,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,183,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,138,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,117,2,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,104,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,99,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,81,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,81,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,71,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,69,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,50,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,43,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,39,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,26,1,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,18,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,35.86166,104.195397,16,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,35.86166,104.195397,10,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2/8/20 14:19,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hubei,China,35.86166,104.195397,24953,699,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,1034,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1006,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,914,3,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,772,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,733,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,661,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,426,2,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,408,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,407,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,344,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,297,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,281,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,277,3,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,224,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,195,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,184,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,183,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,138,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,117,2,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,104,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,99,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,81,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,81,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,71,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,69,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,50,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,43,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,39,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,26,1,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,18,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,35.86166,104.195397,16,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,35.86166,104.195397,10,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2/8/20 14:59,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hubei,China,35.86166,104.195397,24953,699,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,1034,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1006,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,914,3,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,772,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,733,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,661,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,439,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,426,2,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,407,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,344,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,297,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,281,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,277,3,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,224,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,195,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,184,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,183,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,138,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,117,2,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,104,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,99,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,81,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,81,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,71,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,69,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,50,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,43,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,39,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,26,1,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,18,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,35.86166,104.195397,16,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,35.86166,104.195397,10,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2/8/20 15:08,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hubei,China,35.86166,104.195397,24953,699,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,1034,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1006,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,914,3,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,772,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,733,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,698,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,439,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,426,2,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,407,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,344,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,297,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,281,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,277,3,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,224,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,195,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,184,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,183,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,138,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,117,2,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,104,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,99,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,81,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,81,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,71,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,69,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,50,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,43,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,39,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,26,1,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,18,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,35.86166,104.195397,16,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,35.86166,104.195397,10,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2/8/20 15:20,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hubei,China,35.86166,104.195397,24953,699,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,1075,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1048,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,914,3,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,772,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,733,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,698,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,439,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Chongqing,China,35.86166,104.195397,426,2,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,407,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,344,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,297,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanghai,China,35.86166,104.195397,281,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,277,3,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,224,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,195,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,184,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangxi,China,35.86166,104.195397,183,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Yunnan,China,35.86166,104.195397,138,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,117,2,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,104,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Liaoning,China,35.86166,104.195397,99,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guizhou,China,35.86166,104.195397,81,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tianjin,China,35.86166,104.195397,81,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,71,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,69,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,50,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,43,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,39,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,35.86166,104.195397,26,1,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Qinghai,China,35.86166,104.195397,18,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Taiwan,China,35.86166,104.195397,16,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Macau,China,35.86166,104.195397,10,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Tibet,China,35.86166,104.195397,1,0,,2/8/20 15:33,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hubei,China,35.86166,104.195397,24953,699,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Guangdong,China,35.86166,104.195397,1075,1,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1048,0,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,981,4,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hunan,China,35.86166,104.195397,772,0,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,733,0,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangxi,China,35.86166,104.195397,698,0,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,439,0,,2/8/20 15:48,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
